pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag
"Kepler-48 d","Kepler-48",2014,"Transit",42.89610000000,2.04000000,9.2920,448.00,0.05553000,5.6250000,5194.00,0.890000,0.880000,0.1700,306.73800000,11.7020000,11.2920000,11.2210000
"Kepler-199 b","Kepler-199",2014,"Transit",23.63760400000,3.11000000,31.6790,595.00,0.11713000,4.9540000,5644.00,0.967000,0.960000,0.0000,521.05400000,12.4490000,12.1010000,12.0830000
"Kepler-237 c","Kepler-237",2014,"Transit",8.10363600000,2.08000000,60.6420,687.00,0.08879000,3.1500000,4861.00,0.725000,0.696000,0.2200,657.82200000,13.7490000,13.2230000,13.1720000
"Kepler-247 c","Kepler-247",2014,"Transit",9.43945200000,4.09000000,53.8990,686.00,0.30361000,2.8960000,5100.00,0.768000,0.887000,0.3000,663.71100000,13.5970000,13.1780000,13.0510000
"Kepler-161 b","Kepler-161",2014,"Transit",4.92135500000,2.12000000,123.4000,868.00,0.08001000,1.8730000,5078.00,0.806000,0.853000,0.2400,434.63200000,12.7670000,12.3290000,12.2460000
"Kepler-153 b","Kepler-153",2014,"Transit",18.87022700000,2.92000000,21.6090,621.00,0.10966000,3.0750000,5404.00,0.892000,0.756000,-0.2700,459.36800000,12.9450000,12.4830000,12.4180000
"Kepler-106 b","Kepler-106",2014,"Transit",6.16486000000,0.82000000,277.2160,1021.00,0.00558000,3.2620000,5858.00,1.040000,1.000000,-0.1200,444.32200000,11.7520000,11.4940000,11.4310000
"Kepler-100 d","Kepler-100",2014,"Transit",35.33310000000,1.61000000,53.9810,670.00,0.00938000,5.9660000,5825.00,1.490000,1.080000,0.0200,304.64500000,10.0810000,9.8040000,9.7680000
"Kepler-274 b","Kepler-274",2014,"Transit",11.63478800000,1.54000000,147.8120,961.00,0.02923000,5.5410000,6023.00,1.007000,0.883000,-0.2112,1333.62000000,13.7730000,13.4580000,13.4560000
"Kepler-312 b","Kepler-312",2014,"Transit",1.77241900000,1.29000000,4124.0220,1685.00,0.00792000,2.4530000,6115.00,1.467000,1.314000,0.1500,797.72000000,11.9020000,11.6640000,11.5960000
"Kepler-211 c","Kepler-211",2014,"Transit",6.04045000000,1.29000000,95.4360,841.00,0.02732000,2.0530000,5123.00,0.816000,0.867000,0.1510,309.35300000,11.9270000,11.4880000,11.4470000
"Kepler-212 c","Kepler-212",2014,"Transit",31.80517400000,2.74000000,54.6620,664.00,0.03606000,8.3160000,5852.00,1.455000,1.166000,0.2200,687.19400000,11.9310000,11.6990000,11.6200000
"Kepler-228 d","Kepler-228",2014,"Transit",11.09428600000,4.04000000,122.7780,835.00,0.15175000,4.5910000,6043.00,1.014000,1.006000,0.1800,1644.61000000,14.5280000,14.1130000,14.1320000
"Kepler-230 b","Kepler-230",2014,"Transit",32.62555500000,4.26000000,11.8160,506.00,0.18048000,5.7830000,5588.00,0.817000,0.784000,-0.2100,740.75400000,13.8240000,13.3700000,13.2990000
"TOI-444 b","TOI-444",2023,"Transit",17.96360000000,2.77000000,23.4694,609.00,0.10560000,3.7610000,5225.00,0.779000,0.960000,0.0800,57.39730000,8.3000000,7.9150000,7.8320000
"Kepler-166 b","Kepler-166",2014,"Transit",7.65025400000,2.27000000,77.5430,772.00,0.09814000,2.7490000,5413.00,0.742000,0.811000,-0.0800,603.53000000,13.3460000,12.9410000,12.8760000
"Kepler-181 c","Kepler-181",2014,"Transit",4.30214900000,1.99000000,168.1880,937.00,0.07472000,1.9650000,5333.00,0.749000,0.810000,-0.0400,609.28300000,13.3640000,12.9480000,12.8760000
"Kepler-106 d","Kepler-106",2014,"Transit",23.98020000000,0.95000000,45.3570,649.00,0.01040000,5.3510000,5858.00,1.040000,1.000000,-0.1200,444.32200000,11.7520000,11.4940000,11.4310000
"Kepler-131 c","Kepler-131",2014,"Transit",25.51690000000,0.84000000,35.7360,615.00,0.00631000,5.1410000,5685.00,1.030000,1.020000,0.1200,228.67800000,10.4180000,10.1270000,10.0790000
"Kepler-320 b","Kepler-320",2014,"Transit",8.37155400000,1.14000000,280.5590,1292.00,0.00980000,4.0400000,6435.00,1.108000,1.072000,-0.1228,826.61300000,12.5460000,12.2830000,12.3070000
"Kepler-169 e","Kepler-169",2014,"Transit",13.76710200000,2.20000000,28.5480,595.00,0.06848000,2.9120000,4997.00,0.763000,0.825000,0.1700,406.52900000,12.7290000,12.2830000,12.1860000
"Kepler-249 c","Kepler-249",2014,"Transit",7.11370200000,1.51000000,12.5290,429.00,0.08076000,2.2190000,3568.00,0.482000,0.510238,-0.3400,190.40100000,12.8360000,12.1500000,11.9660000
"Kepler-174 b","Kepler-174",2014,"Transit",13.98179000000,1.96000000,24.4180,553.00,0.10184000,2.9380000,4880.00,0.622000,0.602000,-0.5600,384.75700000,12.7910000,12.2930000,12.1840000
"Kepler-231 c","Kepler-231",2014,"Transit",19.27156600000,1.93000000,6.2670,393.00,0.12198000,3.2090000,3767.00,0.490000,0.580000,-0.1000,316.61800000,13.4050000,12.7750000,12.5890000
"Kepler-197 c","Kepler-197",2014,"Transit",10.34969500000,1.23000000,189.9650,930.00,0.01252000,4.2510000,6004.00,1.120000,0.857000,-0.4410,330.57500000,10.8140000,10.5770000,10.5350000
"Kepler-151 b","Kepler-151",2014,"Transit",15.22895800000,3.06000000,40.7280,639.00,0.11248000,2.6450000,5460.00,0.830000,0.870000,0.1245,649.91900000,13.3830000,12.9980000,12.8640000
"Kepler-241 b","Kepler-241",2014,"Transit",12.71809200000,2.33000000,23.6000,562.00,0.11494000,3.1170000,4699.00,0.668000,0.671000,0.0310,512.00000000,13.6080000,13.0640000,12.8810000
"Kepler-232 b","Kepler-232",2014,"Transit",4.43122200000,3.08000000,410.5830,1104.00,0.10109000,3.1720000,5847.00,0.968000,0.970000,0.0300,1349.13000000,14.1790000,13.7990000,13.7650000
"Kepler-233 b","Kepler-233",2014,"Transit",8.47238200000,2.43000000,85.1310,751.00,0.11235000,2.6970000,5360.00,0.758000,0.855000,-0.0900,856.41700000,14.0060000,13.5550000,13.4530000
"Kepler-143 b","Kepler-143",2014,"Transit",16.00758300000,2.41000000,118.3340,838.00,0.02866000,1.1330000,5848.00,1.359000,0.982000,-0.0100,809.46700000,12.5900000,12.2920000,12.2230000
"Kepler-332 d","Kepler-332",2014,"Transit",34.21154000000,1.18000000,7.2530,427.00,0.02738000,4.7090000,4955.00,0.720000,0.743000,-0.1300,344.19000000,12.5580000,12.0730000,11.9740000
"HIP 9618 b","HIP 9618",2023,"Transit",20.77285800000,3.82838127,40.3000,640.88,0.14150000,4.9427299,5649.00,0.959300,0.942000,-0.0180,67.54780000,7.9220000,7.6560000,7.5590000
"Kepler-10 b","Kepler-10",2011,"Transit",0.83749070000,1.47000000,3741.7800,2188.00,0.01919000,1.8110000,5708.00,1.065000,0.910000,-0.1500,185.50600000,9.8890000,9.5630000,9.4960000
"TOI-1221 b","TOI-1221",2023,"Transit",91.68278000000,2.91000000,6.0600,440.00,0.07200000,8.1200000,5592.00,1.031000,0.930000,0.0600,138.41100000,9.4330000,9.0890000,9.0360000
"TOI-1670 b","TOI-1670",2022,"Transit",10.98462000000,2.06000000,196.6940,1062.00,0.03150000,2.8000000,6170.00,1.316000,1.210000,0.0900,168.06700000,8.9680000,8.7540000,8.7240000
"K2-13 b","K2-13",2015,"Transit",39.91488000000,1.89000000,22.8000,511.00,0.05800000,6.3400000,5698.00,0.780000,0.800000,-0.5400,342.39400000,11.5710000,11.2600000,11.1690000
"KIC 8540376 b","KOI-7892",2015,"Transit",31.80990000000,4.10000000,,,0.09000000,,6474.00,1.260000,1.040000,-0.1600,1072.30000000,13.2600000,13.0140000,12.9660000
"KIC 8540376 c","KOI-7892",2015,"Transit",75.20000000000,2.40000000,,,0.03240000,,6474.00,1.260000,1.040000,-0.1600,1072.30000000,13.2600000,13.0140000,12.9660000
"Kepler-436 b","Kepler-436",2015,"Transit",64.00205000000,2.73000000,1.6900,322.00,0.11125000,4.6700000,4651.00,0.697000,0.729000,0.0100,588.86700000,14.0830000,13.4900000,13.3330000
"TOI-1224 c","TOI-1224",2024,"Transit",17.94546600000,2.88400000,1.9952,303.12,0.54806849,3.0740072,3326.00,0.404000,0.400000,,37.33120000,10.0180000,9.4050000,9.1340000
"K2-155 c","K2-155",2018,"Transit",13.85000000000,2.60000000,7.0000,583.00,0.10300000,3.5280000,4258.00,0.580000,0.650000,-0.3000,72.79980000,10.2740000,9.6860000,9.4960000
"TOI-712 d","TOI-712",2022,"Transit",84.83960000000,2.47400000,1.6000,313.60,0.11300000,5.7020000,4622.00,0.674000,0.732000,-0.0200,58.62120000,8.9840000,8.4090000,8.3130000
"K2-19 d","K2-19",2016,"Transit",2.50827000000,1.04400000,404.0000,1258.00,0.01900000,1.9300000,5350.00,0.824000,0.892000,0.0300,289.82700000,11.5960000,11.2080000,11.1610000
"TOI-5799 b","TOI-5799",2024,"Transit",4.16450700000,1.73300000,11.9100,505.00,0.26122397,1.3522000,3452.00,0.321000,0.325000,0.0100,27.81230000,9.7420000,9.1920000,8.9520000
"HD 97658 b","HD 97658",2010,"Radial Velocity",9.48971160000,2.12000000,41.9240,751.00,0.07120000,2.8488000,5212.00,0.728000,0.850000,-0.2300,21.56180000,6.2030000,5.8210000,5.7340000
"HD 21520 b","HD 21520",2024,"Transit",25.12920000000,2.69700000,25.7431,637.00,0.04650000,4.8850000,5871.00,1.044000,1.090000,0.0490,79.20800000,8.0480000,7.7640000,7.7070000
"TOI-3353.01","TOI-3353",2024,"Transit",4.66579650000,2.66675550,313.0426,1264.36,0.05650000,3.0411764,6365.00,1.020700,1.332089,,78.75770000,8.1470000,7.8880000,7.7790000
"K2-14 b","K2-14",2015,"Transit",8.36802000000,4.81000000,8.0000,488.00,0.94300000,2.3304000,3789.00,0.450000,0.470000,-0.3700,364.04800000,13.4160000,12.7720000,12.6110000
"K2-15 b","K2-15",2015,"Transit",11.81040000000,2.48000000,48.0000,676.00,0.12100000,2.4024000,5131.00,0.680000,0.720000,-0.4600,493.99200000,13.0670000,12.5550000,12.4950000
"K2-17 b","K2-17",2015,"Transit",17.96753000000,2.23000000,4.9100,487.00,0.09900000,2.5920000,4320.00,0.660000,0.710000,0.1500,125.10600000,11.0760000,10.4360000,10.3080000
"TOI-1411 b","TOI-1411",2022,"Transit",1.45205270000,1.19880592,266.8500,976.40,0.03930000,1.5088724,4115.00,0.614000,0.604500,0.0120,32.47780000,7.9980000,7.3720000,7.2500000
"K2-285 c","K2-285",2018,"Transit",7.13804800000,3.53000000,50.3500,741.40,0.21000000,2.5200000,4975.00,0.787000,0.830000,0.0000,154.96100000,10.4770000,10.0690000,9.9710000
"Kepler-437 b","Kepler-437",2015,"Transit",66.65062000000,2.14000000,2.1500,308.00,0.05106000,5.5900000,4551.00,0.680000,0.707000,0.0000,304.00000000,12.5640000,11.9650000,11.8470000
"Kepler-296 c","Kepler-296",2014,"Transit",5.84163660000,2.00000000,14.8000,606.00,0.13363000,1.8734000,3740.00,0.480000,0.498000,-0.0800,167.00000000,13.3910000,12.8070000,12.6000000
"K2-265 b","K2-265",2018,"Transit",2.36902000000,1.70824866,592.0000,1366.00,0.02870000,2.3088000,5420.00,0.920000,0.901000,0.0330,138.67100000,9.7260000,9.3120000,9.2590000
"HD 106315 c","HD 106315",2017,"Transit",21.05704000000,4.35000000,97.0000,886.00,0.10069865,4.6380000,6327.00,1.296000,1.091000,-0.3110,109.35300000,8.1160000,7.9620000,7.8530000
"Kepler-79 e","Kepler-79",2014,"Transit",81.06590000000,3.49000000,18.7800,511.00,0.04530000,3.0010000,6174.00,1.302000,1.165000,-0.0731,1020.72000000,12.9130000,12.6530000,12.6060000
"Kepler-79 c","Kepler-79",2012,"Transit",27.40290000000,3.72000000,79.7650,734.00,0.07899000,6.8491000,6174.00,1.302000,1.165000,-0.0731,1020.72000000,12.9130000,12.6530000,12.6060000
"Kepler-296 d","Kepler-296",2014,"Transit",19.85029100000,2.09000000,2.9000,403.00,0.16075000,2.8407000,3740.00,0.480000,0.498000,-0.0800,167.00000000,13.3910000,12.8070000,12.6000000
"Kepler-79 b","Kepler-79",2012,"Transit",13.48450000000,3.47000000,205.4040,929.00,0.06751000,5.0575000,6174.00,1.302000,1.165000,-0.0731,1020.72000000,12.9130000,12.6530000,12.6060000
"Kepler-296 e","Kepler-296",2014,"Transit",34.14211000000,1.53000000,1.4100,337.00,0.07880000,2.9450000,3740.00,0.480000,0.498000,-0.0800,167.00000000,13.3910000,12.8070000,12.6000000
"Kepler-296 f","Kepler-296",2014,"Transit",63.33627000000,1.80000000,0.6200,274.00,0.09830000,3.6000000,3740.00,0.480000,0.498000,-0.0800,167.00000000,13.3910000,12.8070000,12.6000000
"GJ 3090 b","GJ 3090",2022,"Transit",2.85310198000,2.18000000,45.4000,723.00,0.15471069,1.2810000,3707.00,0.516000,0.519000,0.1200,22.47510000,8.1680000,7.5360000,7.2940000
"TOI-421 b","TOI-421",2020,"Transit",5.19757600000,2.64000000,154.5700,922.00,0.04374376,1.0900000,5291.00,0.866000,0.833000,-0.0440,74.79690000,8.5470000,8.2190000,8.0710000
"Kepler-10 c","Kepler-10",2011,"Transit",45.29430100000,2.35500000,18.3000,579.00,0.04768000,6.8714000,5708.00,1.065000,0.910000,-0.1500,185.50600000,9.8890000,9.5630000,9.4960000
"TOI-2019 b","TOI-2019",2024,"Transit",15.34440000000,5.33275337,126.0520,917.46,0.06650000,7.5729251,5626.00,1.745700,1.183200,0.4090,198.00700000,8.9610000,8.6720000,8.5980000
"TOI-1798.02","TOI-1798",2024,"Transit",0.43781182200,1.46400000,3345.4400,1935.83,0.02908856,1.2152000,5165.00,0.780000,0.870000,0.0730,113.18100000,9.7980000,9.3620010,9.2370010
"K2-353 b","K2-353",2021,"Transit",15.46680500000,5.55000000,33.0649,735.00,0.23800000,3.3900000,5698.00,0.990000,0.870000,-0.2100,268.51500000,10.9510000,10.6110000,10.5470000
"TOI-1806.01","TOI-1806",2024,"Transit",15.14546930000,3.40953670,2.1473,337.47,0.49553043,2.5830151,3272.00,0.401575,0.392935,,55.52110000,10.9290000,10.2750000,10.0160000
"HD 207897 b","HD 207897",2021,"Transit",16.20166000000,2.34302132,26.5000,581.75,0.08850000,2.9048422,5106.00,0.782700,0.820800,-0.0300,28.29380000,6.8300000,6.3910000,6.3120000
"HD 110067 b","HD 110067",2023,"Transit",9.11367800000,2.20000000,,800.00,,3.0948000,5266.00,0.788000,0.798000,-0.2000,32.15850000,6.9520000,6.5610000,6.4920000
"Kepler-445 d","Kepler-445",2015,"Transit",8.15275000000,1.25000000,4.3140,305.00,1.65360000,1.3860000,3157.00,0.210000,0.180000,0.2700,127.20100000,13.5420000,12.9290000,12.6100000
"Kepler-445 c","Kepler-445",2015,"Transit",4.87122900000,2.51000000,9.1770,341.00,0.64620000,1.2287000,3157.00,0.210000,0.180000,0.2700,127.20100000,13.5420000,12.9290000,12.6100000
"HD 20329 b","HD 20329",2022,"Transit",0.92611800000,1.72000000,3474.0000,2141.00,0.02210000,1.2600000,5596.00,1.130000,0.900000,-0.0700,63.67960000,7.4920000,7.2080000,7.1160000
"TOI-260 b","TOI-260",2024,"Transit",13.47585300000,1.71000000,10.1838,493.00,0.07089462,2.3700000,4026.00,0.607000,0.616000,-0.4700,20.18520000,7.3760000,6.7100000,6.5490000
"TOI-5795 b","TOI-5795",2025,"Transit",6.14063250000,5.62000000,240.6761,1136.78,0.24694322,3.4070000,5715.00,1.082000,0.901000,-0.2700,156.53000000,9.5570000,9.2180000,9.1680000
"HR 858 b","HR 858",2019,"Transit",3.58528700000,2.00400000,989.7000,1552.00,0.02137000,2.7050000,6354.00,1.258000,1.204000,0.0250,31.96400000,5.4730000,5.2250000,5.1490000
"Kepler-445 b","Kepler-445",2015,"Transit",2.98415100000,1.58000000,17.6570,401.00,0.25980000,1.0304000,3157.00,0.210000,0.180000,0.2700,127.20100000,13.5420000,12.9290000,12.6100000
"Kepler-446 d","Kepler-446",2015,"Transit",5.14892100000,1.35000000,3.3070,436.00,0.23550000,0.8832000,3359.00,0.240000,0.220000,-0.3000,96.33900000,13.5910000,13.0750000,12.8270000
"TOI-1798.01","TOI-1798",2024,"Transit",8.02152233100,2.44800000,69.2600,734.31,0.08823089,3.1324000,5165.00,0.780000,0.870000,0.0730,113.18100000,9.7980000,9.3620010,9.2370010
"K2-133 c","K2-133",2017,"Transit",4.86784000000,1.60300000,,,0.09800000,1.6200000,3655.00,0.455000,0.461000,,75.17030000,11.0840000,10.4870000,10.2790000
"TOI-1136 e","TOI-1136",2022,"Transit",18.80100000000,2.63900000,48.4771,737.00,0.04706732,4.4632032,5770.00,0.968000,1.022000,0.0700,84.53620000,8.3630000,8.0880000,8.0340000
"TOI-431 d","TOI-431",2021,"Transit",12.46103000000,3.29000000,28.3588,633.00,0.20781426,3.3195777,4850.00,0.731000,0.780000,0.2000,32.56860000,7.3050000,6.8460000,6.7230000
"GJ 341 b","GJ 341",2025,"Transit",7.57686000000,0.88000000,13.8000,629.00,0.02890000,2.2300000,3770.00,0.506600,0.480000,-0.1600,10.45400000,6.4420000,5.7930000,5.5870000
"K2-138 b","K2-138",2017,"Transit",2.35309000000,1.51000000,486.0000,1157.00,,2.0100000,5356.30,0.863000,0.935000,0.1400,202.58500000,10.7560000,10.3840000,10.3050000
"K2-178 b","K2-178",2018,"Transit",8.74781800000,3.55790985,117.8260,840.29,0.14490000,3.4272000,5525.00,0.887267,0.951090,0.0900,214.75300000,10.7860000,10.4260000,10.2920000
"Kepler-449 c","Kepler-449",2015,"Transit",33.67270000000,2.76400000,45.0900,661.00,0.01709000,8.2267000,5649.18,1.467000,1.020000,-0.1651,241.94900000,10.0880000,9.7700010,9.7010000
"GJ 436 b","GJ 436",2004,"Radial Velocity",2.64388312000,4.17000000,29.4322,686.00,0.68190000,1.0053600,3586.11,0.455000,0.470000,0.0991,9.75321000,6.9000000,6.3190000,6.0730000
"HIP 94235 b","HIP 94235",2022,"Transit",7.71305700000,3.00000000,219.2841,1060.00,0.07284849,2.4700000,5991.00,1.080000,1.094000,0.0000,58.51460000,7.2010000,6.9660000,6.8810000
"TOI-1736 b","TOI-1736",2023,"Transit",7.07307600000,3.18175535,329.6000,1099.79,0.04390000,3.9825962,5636.00,1.428600,1.037300,0.1480,88.94820000,7.6880000,7.4160000,7.2830000
"TOI-5174 b","TOI-5174",2022,"Transit",12.21428600000,5.35100000,100.9112,808.37,0.16701311,4.8876935,5643.77,1.094570,1.000000,0.4150,197.24300000,10.0030000,9.6720000,9.6000000
"Kepler-318 c","Kepler-318",2014,"Transit",11.81500700000,3.68000000,96.5130,762.00,0.09843000,2.5560000,5746.00,1.189000,1.073000,0.3320,489.14100000,12.1480000,11.8320000,11.7660000
"K2-330 b","K2-330",2021,"Transit",13.77479800000,2.77000000,114.9290,969.00,0.03090000,4.5700000,6232.00,1.500000,1.230000,-0.0300,160.12500000,8.6680000,8.4600000,8.4120000
"Kepler-431 d","Kepler-431",2015,"Transit",11.92200000000,1.11000000,272.8380,856.00,0.00432000,4.9320000,6004.00,1.092000,1.071000,0.0700,486.54600000,10.9450000,10.6780000,10.6490000
"Kepler-431 c","Kepler-431",2015,"Transit",8.70300000000,0.66800000,415.5450,951.00,0.00320000,4.8070000,6004.00,1.092000,1.071000,0.0700,486.54600000,10.9450000,10.6780000,10.6490000
"Kepler-449 b","Kepler-449",2015,"Transit",12.58242000000,2.05600000,167.4100,917.00,0.01187000,6.3287000,5649.18,1.467000,1.020000,-0.1651,241.94900000,10.0880000,9.7700010,9.7010000
"K2-275 c","K2-275",2018,"Transit",8.43883850000,2.21000000,45.7572,653.00,0.10950000,2.3400000,4841.00,0.690000,0.770000,-0.0600,123.43800000,10.3640000,9.8610000,9.7490000
"HD 135694 b","HD 135694",2023,"Transit",15.92347556800,2.85700000,71.8000,750.83,0.04930000,4.4904000,5712.00,1.080000,1.020000,-0.1210,73.87130000,7.8710000,7.5460000,7.5020000
"TOI-815 c","TOI-815",2024,"Transit",34.97614500000,2.62000000,8.0300,469.00,0.10040000,2.9700000,4869.00,0.770000,0.776000,-0.0900,59.71170000,8.5310000,8.0660000,7.9990000
"TOI-1438 b","TOI-1438",2025,"Transit",5.13967000000,3.04000000,145.0000,971.00,0.07695997,1.0400000,5230.00,0.820000,0.876000,0.0300,110.51300000,9.5840000,9.1910000,9.0900000
"TOI-1470 b","TOI-1470",2023,"Transit",2.52709300000,2.18000000,46.3000,734.00,0.18140000,1.2800000,3709.00,0.469000,0.471000,0.0000,51.95030000,10.1540000,9.5140000,9.2830000
"Kepler-444 e","Kepler-444",2015,"Transit",7.74349300000,0.54600000,81.3440,727.00,0.00513000,2.7852000,5046.00,0.752000,0.758000,-0.5500,36.43960000,7.2440000,6.7720000,6.7030000
"Kepler-444 d","Kepler-444",2015,"Transit",6.18939200000,0.53000000,109.6380,783.00,0.00475000,2.2112000,5046.00,0.752000,0.758000,-0.5500,36.43960000,7.2440000,6.7720000,6.7030000
"Kepler-444 f","Kepler-444",2015,"Transit",9.74048600000,0.74100000,59.9150,673.00,0.00756000,1.6909000,5046.00,0.752000,0.758000,-0.5500,36.43960000,7.2440000,6.7720000,6.7030000
"TOI-1794 b","TOI-1794",2024,"Transit",8.76552800000,3.29701268,228.9130,992.91,0.05726987,3.9154065,5631.00,1.316200,0.969800,0.0350,155.79100000,9.0940000,8.7650000,8.6920000
"K2-174 b","K2-174",2018,"Transit",19.56230700000,2.60000000,10.9555,455.00,0.13500000,5.8080000,4455.00,0.676000,0.700000,0.1130,99.92930000,10.2310000,9.6490000,9.4960000
"HIP 41378 b","HIP 41378",2016,"Transit",15.57208000000,2.59500000,140.0000,959.00,0.03800000,4.9310000,6320.00,1.273000,1.160000,-0.1000,106.28900000,7.9820000,7.7860000,7.7220000
"K2-133 d","K2-133",2017,"Transit",11.02454000000,2.00300000,48.3251,734.00,0.19000000,2.3200000,3655.00,0.455000,0.461000,,75.17030000,11.0840000,10.4870000,10.2790000
"K2-165 b","K2-165",2018,"Transit",2.35499200000,1.27443657,,,,,5185.00,0.803827,0.834847,-0.0500,134.59100000,10.0550000,9.6270000,9.5360000
"TOI-2443 b","TOI-2443",2023,"Transit",15.66858000000,2.36300000,13.2931,519.00,0.13933815,4.5480000,4375.00,0.631000,0.642000,-0.2900,23.92580000,7.2600000,6.6920000,6.5000000
"TOI-3261 b","TOI-3261",2024,"Transit",0.88313310000,3.82000000,1466.0000,1722.00,0.20680675,1.6180000,5068.00,0.849000,0.861000,0.1380,300.14100000,11.6640000,11.2710000,11.1840000
"Kepler-37 d","Kepler-37",2013,"Transit",39.79226220000,2.03000000,10.3900,499.00,0.06044000,4.4474000,5357.00,0.789000,0.790000,-0.3600,63.92070000,8.3560000,8.0000000,7.9420000
"TOI-776 b","TOI-776",2020,"Transit",8.24662000000,1.79800000,11.5000,520.00,0.09090000,2.3820000,3725.00,0.547000,0.542000,-0.2100,27.17010000,8.4830000,7.8770000,7.6150000
"TOI-512 b","TOI-512",2025,"Transit",7.18886000000,1.54000000,127.0000,1009.00,0.02460000,3.3100000,5277.00,0.890000,0.740000,-0.1100,67.39750000,8.2600000,7.9370000,7.7970000
"TOI-833 b","TOI-833",2022,"Transit",1.04187770000,1.27000000,270.0682,1118.00,0.04653854,1.2737667,3920.00,0.600000,0.610000,,41.71480000,8.9720000,8.3500000,8.1460000
