toi,toipfx,tfopwg_disp,pl_pnum,st_tmag,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
"5343.01","5343","PC",1,11.1828000,48.0260430,24.5335610,12.8363910,3.3660000,1310.0000000,2.4982200,39.9592000,700.0000000,5156.0000000,0.6900000
"5345.01","5345","PC",1,11.0543000,72.6014800,33.0140250,1.1062164,1.7280000,660.0000000,3.4569100,996.3900000,1565.0000000,4816.0000000,1.4100000
"5358.01","5358","PC",1,11.5278000,54.1838970,28.5502690,2.6599132,2.1637070,1258.8468444,3.4087339,231.4473239,994.7931600,4636.3000000,0.8025240
"5377.01","5377","PC",1,9.3672000,131.1350610,59.4067080,4.4626933,3.6430000,300.0000000,2.6855900,1155.1200000,,6803.0000000,1.6200000
"5380.01","5380","PC",1,10.1684000,112.7611490,73.1287840,3.7723119,2.8930000,470.0000000,3.1306900,796.3050000,1479.0000000,6525.0000000,1.5600000
"5382.01","5382","PC",1,9.4698100,116.9544910,48.1149990,14.5416243,4.3560000,711.0000000,4.3531400,176.6980000,1015.0000000,6277.0000000,1.7200000
"5383.01","5383","PC",1,7.9065300,212.7208750,62.5221960,2.8114961,3.3500000,90.0000000,1.3996200,2368.0700000,1943.0000000,6768.0000000,1.4700000
"5387.01","5387","PC",1,8.1988800,214.4454200,62.7583860,2.8037514,2.7710000,70.0000000,1.2731700,2552.7500000,1980.0000000,7531.0000000,1.5200000
"5390.01","5390","PC",1,10.9762000,142.4443040,30.0629080,15.0619708,3.2914107,2775.3494580,4.6874830,45.2317163,661.4248635,5441.3400000,0.8906070
"5392.01","5392","PC",1,8.1319000,212.6213490,72.5897570,17.5313321,4.3340000,306.0000000,1.6683800,468.8700000,1296.0000000,5464.0000000,0.9000000
"5393.01","5393","PC",1,8.5970200,198.1371490,77.8390380,30.0017176,6.7370000,210.0000000,1.8269300,57.0124000,765.0000000,6194.0000000,1.2500000
"5395.01","5395","PC",1,9.7400700,197.0584440,81.4457870,6.5811814,2.9820000,267.0000000,1.8064100,247.2000000,1104.0000000,6269.0000000,1.1700000
"5397.01","5397","PC",1,10.1174000,172.0141170,39.6726470,9.6477019,3.0030000,670.0000000,2.5713300,77.7367000,827.0000000,5621.7000000,0.9500000
"5399.01","5399","PC",1,9.8008000,292.9829390,28.6518650,4.0625969,3.9520000,320.0000000,3.7081500,1611.6900000,1765.0000000,6629.0000000,2.0900000
"5400.01","5400","PC",1,10.9815000,136.8929190,-14.3398670,19.8067259,4.5000000,2060.0000000,4.4653300,39.4243000,698.0000000,5513.0000000,0.9500000
"5402.01","5402","PC",1,12.3768000,65.1077990,-68.3605710,3.3174026,3.0212720,462.3783567,1.4488457,101.6854816,809.9057589,4363.0000000,0.6778390
"5404.01","5404","PC",1,13.2476000,101.3608360,22.2903640,2.1774750,2.4540000,4450.0000000,4.0501400,284.1680000,1143.0000000,4027.0000000,0.5700000
"5413.01","5413","PC",1,10.8830000,90.0530260,22.3402240,12.6124830,3.4060000,1510.0000000,5.4339700,69.7878000,805.0000000,5981.0000000,1.3400000
"5423.01","5423","PC",1,12.6165000,108.0760910,20.7519330,5.7188414,2.2172849,3214.0659520,4.2762449,91.6860673,789.2154631,4964.8000000,0.7603600
"5462.01","5462","PC",1,10.8600000,91.0987780,29.0732740,3.5533716,1.8560000,1470.0000000,4.6477000,310.1130000,1169.0000000,6280.9000000,1.2100000
"5486.01","5486","PC",1,12.2937000,190.5495040,3.7886010,2.0247088,1.3400000,4390.0000000,3.7963000,53.3297000,752.0000000,3654.0000000,0.5500000
"5489.01","5489","PC",1,11.6923000,128.6912940,11.4895880,3.1522131,1.4637784,1039.7670237,1.4624574,25.1136938,570.9491075,3547.0000000,0.4159610
"5491.01","5491","PC",1,11.5182000,113.5957880,17.2942730,5.0280368,2.1610000,1360.0000000,2.8725200,79.6611000,832.0000000,4825.0000000,0.7700000
"5493.01","5493","PC",1,10.7421000,128.6401760,9.0353810,24.4383239,5.5899007,2401.8740065,5.1712602,45.8413818,663.6424754,6151.0000000,1.0382400
"5493.02","5493","PC",2,10.7421000,128.6401760,9.0353810,9.4043652,4.1627706,456.6940548,2.3955263,163.7747493,912.3920352,6151.0000000,1.0382400
"5494.01","5494","PC",1,11.7628000,110.6627960,16.8657560,2.0760349,2.0430000,2480.0000000,4.9293900,663.2230000,1413.0000000,5386.0000000,0.9600000
"5495.01","5495","PC",1,10.6421000,179.5946190,11.7317000,9.6569059,4.2780000,800.0000000,2.9161700,162.7600000,995.0000000,5729.1000000,1.0400000
"5502.01","5502","PC",1,10.3404000,135.2040560,27.9983340,11.6260799,2.9370000,840.0000000,4.0284400,95.1955000,870.0000000,6317.0000000,1.3200000
"5504.01","5504","PC",1,10.8343000,114.6212910,26.9094950,13.2414304,3.9890000,1430.0000000,4.4877000,93.0770000,865.0000000,6062.1000000,1.2000000
"5507.01","5507","PC",1,10.8055000,148.6016700,6.6462460,1.5068165,0.8625455,734.0512116,0.9740062,53.6972467,690.4110824,3514.0000000,0.3568790
"5511.01","5511","PC",1,12.8656000,141.9971530,4.2131920,4.7174703,1.2050000,11520.0000000,5.7739200,6.8790100,451.0000000,3628.0000000,0.5100000
"5515.01","5515","PC",1,10.5182000,139.6163640,16.9899560,8.5926333,3.3859708,885.5569232,2.4974696,86.6266934,778.0951063,5494.0000000,0.8356820
"4548.01","4548","PC",1,9.9620000,36.3411200,25.5306780,4.6003967,1.4020000,1130.0000000,5.3950300,82.7066000,,5970.5000000,1.5900000
"4549.01","4549","PC",1,12.8466000,355.7023860,-9.5887120,3.3129214,2.0970000,1815.0000000,4.2887700,260.9650000,1119.0000000,5512.0000000,0.9800000
"4550.01","4550","PC",1,9.7741000,167.8198070,-68.4725370,1.8868756,2.3930000,368.0000000,4.8297000,9275.7000000,2734.0000000,7751.0000000,2.5700000
"4556.01","4556","PC",1,13.0454000,182.9250660,-32.5325800,3.7924560,1.2264922,3553.2788818,1.4571721,6.9862517,414.6491761,3319.0000000,0.2185530
"4557.01","4557","PC",1,10.3342000,197.9125110,-47.4545700,32.2919010,8.0916468,1517.2139238,5.1460938,34.1640224,616.6120377,6013.0000000,1.2331800
"4558.01","4558","PC",1,8.7147000,71.1123350,-59.3214470,6.5812768,4.6633670,55.2290807,1.6765354,241.9466004,1005.8880080,5217.0000000,2.2631199
"4560.01","4560","PC",1,9.1007000,127.8322280,-68.0239000,3.7634028,2.5259027,140.4352916,2.4144238,2109.4342142,1728.4676115,6491.0000000,1.8974200
"4561.01","4561","PC",1,11.0559000,60.9618950,-76.0214570,8.9356558,1.9539147,420.5298106,2.0224563,91.9623692,789.8093802,5631.0000000,0.8519570
"4566.01","4566","PC",1,11.5832000,56.7698650,-79.3343220,2.0844882,1.5541575,609.0046533,1.8811050,220.7698145,983.1157930,4443.3900000,0.7133040
"4567.01","4567","PC",1,11.9212000,128.5065850,-66.7685490,0.8409429,1.1780506,549.3465906,1.6732084,331.5613798,1088.3303343,3830.0000000,0.6084980
"4567.02","4567","PC",2,11.9212000,128.5065850,-66.7685490,23.5422422,3.2390849,1411.9717256,2.3109407,3.9005169,358.4266471,3830.0000000,0.6084980
"4568.01","4568","PC",1,6.9608000,238.7022590,-65.9011210,14.0063765,1.9710000,300.0000000,2.2631600,19.2603000,583.0000000,5899.0000000,1.3300000
"4572.01","4572","PC",1,11.9212000,210.0488710,88.6121030,13.4755461,2.2763948,1090.0934414,1.5718719,5.0549516,382.4273990,3710.0000000,0.4695240
"4573.01","4573","PC",1,11.0444000,268.2537580,66.1345850,10.7155521,2.7277770,424.2998070,1.4160391,15.8954977,509.2584950,4207.0000000,0.6236170
"4574.01","4574","PC",1,11.7495000,312.0654040,24.4845490,0.7689880,0.5120000,870.0000000,2.0132600,70.4453000,807.0000000,3734.0000000,0.5400000
"4575.01","4575","PC",1,10.3203000,175.1968790,71.9787240,27.9815639,4.9010000,722.0000000,2.8525200,69.3133000,803.0000000,5905.0000000,1.1600000
"4576.01","4576","PC",1,10.1658000,275.2268410,16.4527030,10.4834062,3.2981777,1767.8841835,3.5119412,20.3357654,541.6077626,4271.0000000,0.6778460
"4578.01","4578","PC",1,10.7757000,184.2109670,75.1402360,8.6239097,2.6192964,675.1210806,2.9176946,119.0247790,842.4208274,5917.0000000,0.8787350
"4580.01","4580","PC",1,8.5954000,242.4150450,65.8280210,0.9167992,1.3578155,39.0383592,0.6115871,2437.3433306,1792.0450656,5659.0000000,0.9730280
"4586.01","4586","PC",1,10.7382000,164.5246440,59.4301790,5.3909915,1.9540000,570.0000000,2.2218200,91.5265000,861.0000000,5405.0000000,0.8700000
"4588.01","4588","PC",1,9.0658400,282.0004200,48.5422560,13.1187746,4.5278413,333.0027831,2.9857871,459.9054123,1181.1005716,7800.0000000,1.5745800
"4590.01","4590","PC",1,9.6446000,203.1951410,84.5147050,25.9213509,2.1208392,589.3171527,1.9119702,13.4574783,488.4956168,5011.0000000,0.7866780
"4596.01","4596","PC",1,9.2564000,98.7078480,27.3880170,4.1194175,2.0570000,722.0000000,2.6849200,232.0990000,1087.0000000,5598.0000000,0.9800000
"4607.01","4607","PC",1,9.6795200,28.9052220,24.1181540,5.5109534,2.4110000,520.0000000,3.0810900,262.9350000,1121.0000000,6404.0000000,1.3100000
"4611.01","4611","PC",1,9.0207800,73.8415990,19.2809260,5.2289874,3.3860000,320.0000000,2.3513000,538.6400000,1342.0000000,6213.0000000,1.2800000
"4625.01","4625","PC",1,10.5774000,65.6534810,25.6998780,2.1913420,1.8100691,1062.7912580,2.3019460,243.7119088,1007.7178174,4384.2300000,0.7201260
"4626.01","4626","PC",1,8.4492000,205.5135480,-48.4664430,17.4756122,2.8950000,790.0000000,2.6559200,24.5810000,620.0000000,5387.2000000,0.8400000
"4631.01","4631","PC",1,8.7551000,137.5247730,75.6108420,33.6356252,3.8843570,724.0198395,2.3945586,14.5288129,497.9403065,5614.0000000,0.8216420
"4632.01","4632","PC",1,10.6329000,276.8624180,45.4544890,63.1448519,4.9925509,1697.0188103,2.8828549,1.8139846,295.9907568,4152.0000000,0.7020450
"4637.01","4637","PC",1,10.3991000,33.2648200,19.4026670,14.3540583,2.5122529,1053.0719668,2.8052104,38.4877433,635.2583194,5142.4800000,0.8646500
"4639.01","4639","PC",1,10.6710000,27.3145460,21.7034910,3.9906790,2.7900392,670.2495772,2.7025526,502.3405437,1207.4504214,6153.0000000,1.0267200
"4640.01","4640","PC",1,11.0771000,38.2053190,10.0724660,2.6857229,2.2391182,632.8097747,2.8622325,854.2741042,1378.8564659,5978.0000000,1.0671500
"4642.01","4642","PC",1,11.9847000,30.8846610,6.8158700,3.6022377,1.0325520,2229.9856882,1.1671855,7.9279121,427.9661854,3266.0000000,0.2420910
"4643.01","4643","PC",1,10.6127000,32.2179660,4.3069280,5.0256637,1.8885767,650.1415697,1.4655752,23.1770314,559.6083706,3782.0000000,0.5180210
"4643.02","4643","PC",2,10.6127000,32.2179660,4.3069280,10.7387039,1.5317637,803.3539058,1.7168904,8.4213145,434.4749293,3782.0000000,0.5180210
"4644.01","4644","PC",1,11.0505000,41.7288900,10.0259750,0.3181853,0.7620000,480.0000000,1.7822800,1654.4300000,1776.0000000,4242.2300000,0.7500000
"4647.01","4647","PC",1,9.5905500,5.2460660,12.3240030,8.8346147,3.0143987,646.0966072,2.5385619,144.6819536,884.5519427,5991.0000000,0.9680410
"4649.01","4649","PC",1,10.1448000,29.9565270,16.3466940,15.0758735,3.5020000,645.0000000,2.4194200,48.6781000,735.0000000,5744.7100000,1.0100000
"4653.01","4653","PC",1,11.3326000,342.7553940,-71.7418960,16.3764188,4.7750000,1230.0000000,4.2335500,115.3740000,913.0000000,6397.0000000,1.2400000
"4657.01","4657","PC",1,11.5471000,355.0184790,-15.9463460,8.1156670,0.9600196,1807.4400226,5.8543726,344.4795703,1098.7796748,6200.0000000,1.3517500
"4658.01","4658","PC",1,11.5047000,355.5354800,-39.0610860,6.0142432,2.2620000,1210.0000000,2.9667600,103.1110000,887.0000000,5575.0000000,0.8500000
"4662.01","4662","PC",1,11.4031000,57.5160310,-31.0940250,4.7034187,1.9370000,1390.0000000,2.5806500,50.1040000,741.0000000,4481.0000000,0.6900000
"4668.01","4668","PC",1,13.8371000,52.6473530,-35.2037150,1.0049552,0.9200000,8600.0000000,5.1913700,63.8249000,787.0000000,3210.0000000,0.4200000
"4671.01","4671","PC",1,11.6733000,43.6956220,-4.8630040,17.1470323,3.8950000,2310.0000000,5.3717300,46.4785000,727.0000000,5689.0000000,1.1300000
"4675.01","4675","PC",1,11.0418000,50.5427880,-4.1116730,3.5779775,1.7950000,830.0000000,2.1512400,54.0709000,755.0000000,3991.0000000,0.6100000
"4677.01","4677","PC",1,12.4969000,54.3715680,-43.7045100,4.0589926,0.7890000,2440.0000000,5.8496200,28.0120000,640.0000000,5556.0000000,0.9900000
"4685.01","4685","PC",1,11.6829000,74.2368630,2.6623200,7.0308254,3.1980000,1560.0000000,3.6149500,149.2020000,973.0000000,5516.0000000,0.9000000
"4724.01","4724","PC",1,11.2567000,100.9073250,-10.5841420,3.5723590,2.7310000,1300.0000000,3.4370900,495.5750000,1314.0000000,5730.0000000,0.9200000
"4746.01","4746","PC",1,11.9046000,79.1297170,-41.4474160,7.5395871,2.4400000,2920.0000000,4.3933400,55.2646000,759.0000000,5223.0000000,0.7800000
"4747.01","4747","PC",1,11.8128000,86.4276650,-45.0292290,5.2192426,2.4500000,1500.0000000,3.8343000,190.7950000,1035.0000000,5688.0000000,0.9900000
"4762.01","4762","PC",1,11.2806000,100.0585960,-6.9320850,4.3591525,3.5590000,1030.0000000,3.6157700,626.9540000,1394.0000000,5866.0000000,1.2000000
"4774.01","4774","PC",1,12.5447000,100.7078170,-41.4095930,8.6000244,3.9740000,1620.0000000,4.5582200,180.3560000,1020.0000000,5700.8000000,1.1400000
"4806.01","4806","PC",1,11.7503000,103.7896120,-31.1065990,8.4476983,3.7900000,2000.0000000,4.9797600,189.5370000,1033.0000000,5902.0000000,1.1300000
"4851.01","4851","PC",1,9.4051000,112.2292890,-44.1397720,21.6091483,6.1120000,320.0000000,2.1340000,103.5080000,888.0000000,5967.0000000,1.1500000
"4493.01","4493","PC",1,8.9494200,298.6869350,23.0609420,1.5076298,1.9300000,280.0000000,4.6866600,820.8730000,1491.0000000,4954.0000000,2.8200000
"4495.02","4495","PC",2,9.0056800,286.3624950,37.0259900,2.5693728,2.4710000,290.0000000,2.1839200,1001.2800000,1567.0000000,6156.0000000,1.3400000
"4499.01","4499","PC",1,10.1293000,284.3618870,39.0761840,3.4902115,2.4490000,366.0000000,2.0597800,555.8730000,1352.0000000,6111.0000000,1.0900000
"4501.01","4501","PC",1,8.4683700,292.7237240,30.4334530,2.0348789,2.3790000,176.0000000,3.5765500,93196.9000000,4867.0000000,8279.0000000,2.9400000
"4506.01","4506","PC",1,13.6343000,354.4106250,-12.8425300,5.4107024,0.7211954,22498.1066362,2.9859726,1.9002158,299.4473530,2938.0000000,0.1850130
"4508.01","4508","PC",1,11.8371000,69.6147310,-31.1893350,3.4672779,0.4055928,3657.0603553,2.1135466,13.9606166,492.9988422,3383.0000000,0.3325640
"4511.01","4511","PC",1,9.8193200,49.3052790,15.5017270,20.9040576,5.1970000,930.0000000,4.5300300,419.5680000,1260.0000000,5708.0000000,1.0000000
"4511.02","4511","PC",2,9.8193200,49.3052790,15.5017270,10.9776867,3.5960000,860.0000000,5.7683700,938.9950000,1542.0000000,5708.0000000,1.0000000
"4513.01","4513","PC",1,9.9606400,18.0905180,13.7550800,9.7607632,1.9670000,790.0000000,2.2279900,30.3621000,653.0000000,5558.0000000,0.8000000
"4537.01","4537","PC",1,8.1954000,340.5915800,-6.8710500,6.6629951,1.3454748,949.4386612,3.7022837,257.0820256,1021.2631882,5975.0000000,1.0739200
"4540.01","4540","PC",1,12.9485000,18.5884330,1.0047960,2.5048178,2.0770000,1723.0000000,3.9467000,448.6550000,1282.0000000,5328.0000000,0.9200000
"4898.01","4898","PC",1,11.9277000,197.3416710,-32.8294540,2.7652293,1.2620000,2390.0000000,3.4855700,33.0144000,667.0000000,3830.0000000,0.6400000
"4913.01","4913","PC",1,12.3375000,187.1107570,-46.0729060,6.5430693,2.5850000,3820.0000000,4.7555400,53.4345000,753.0000000,4689.0000000,0.7600000
"4930.01","4930","PC",1,12.0678000,208.6418880,-45.1544790,6.7789159,4.1380000,2640.0000000,5.8810800,310.0790000,1169.0000000,5804.0000000,1.1600000
"4979.01","4979","PC",1,10.5895000,181.4757210,-71.5861600,3.6305988,2.3030000,570.0000000,5.3284400,2058.8200000,1876.0000000,5156.0000000,1.3100000
"5018.01","5018","PC",1,11.5760000,267.2085340,-67.0584680,6.5859565,1.5530000,1570.0000000,5.9845300,111.4680000,905.0000000,6353.0000000,1.4100000
"5033.01","5033","PC",1,11.7405000,309.3997930,-83.0929310,5.4695364,1.2740000,1600.0000000,1.3920300,6.0973600,437.0000000,3465.0000000,0.3600000
"5034.01","5034","PC",1,12.0635000,266.9496670,-62.5274520,8.7042937,2.7260000,2130.0000000,3.5941300,52.2984000,749.0000000,5160.9000000,0.7700000
"5064.01","5064","PC",1,11.5939000,234.3518920,-82.4853390,3.5108018,2.7910000,960.0000000,5.4254300,561.4870000,1356.0000000,5860.0000000,1.5900000
"5069.01","5069","PC",1,9.6367900,46.9208380,15.3246830,8.8558739,6.1440000,280.0000000,3.0140000,599.4450000,1378.0000000,6332.0000000,1.8700000
"5078.01","5078","PC",1,9.7119000,51.3653990,13.5074880,1.5110224,1.2320000,408.0000000,1.4733900,545.9000000,1346.0000000,4595.0000000,0.6800000
"5084.01","5084","PC",1,7.5640000,45.9545610,20.1105880,5.8321337,2.0390000,274.0000000,1.1555400,49.8722000,740.0000000,4544.0000000,0.7500000
"5085.01","5085","PC",1,10.1125000,81.4334880,20.5440710,4.5117148,4.4800000,550.0000000,2.8939800,921.6980000,1535.0000000,5785.0000000,1.3500000
"5088.01","5088","PC",1,9.3422000,112.8916810,12.0344420,10.3883213,4.0560000,822.0000000,3.7666400,1120.2700000,1611.0000000,5638.7000000,0.8700000
"5088.02","5088","PC",2,9.3422000,112.8916810,12.0344420,13.4155226,3.6650000,550.0000000,1.5350600,62.2227000,782.0000000,5638.7000000,0.8700000
"5112.01","5112","PC",1,10.1857000,110.3044660,17.5885650,15.5328060,3.5640000,1236.0000000,2.1774200,31.4267000,659.0000000,3973.0000000,0.6100000
"5113.01","5113","PC",1,10.2212000,80.4984640,30.9487280,4.1364880,2.5510000,462.0000000,2.7577100,405.9320000,1250.0000000,6113.0000000,1.3900000
"5115.01","5115","PC",1,12.1045000,127.1544880,10.2494880,13.8240078,3.5120000,1140.0000000,2.3817100,35.7320000,681.0000000,5129.0000000,0.7100000
"5116.01","5116","PC",1,11.9783000,164.3759960,12.5356140,3.4355113,2.1100000,2580.0000000,4.1836800,146.5770000,969.0000000,4870.0000000,0.8000000
"5117.01","5117","PC",1,10.3657000,107.7628090,14.9475190,11.6986928,3.3700000,930.0000000,3.5187700,89.0703000,855.0000000,6247.5000000,1.1600000
"5118.01","5118","PC",1,10.0769000,97.3620730,15.6556500,1.5749553,2.2160000,304.0000000,2.5118600,3031.4900000,2067.0000000,6635.0000000,1.5700000
"5125.01","5125","PC",1,9.0234200,87.9525000,15.8820440,5.9096210,2.7840000,435.0000000,2.9615400,468.7600000,1296.0000000,6710.0000000,1.5500000
"5127.01","5127","PC",1,9.8049300,96.1996830,13.3620530,17.5328625,3.1100000,547.0000000,2.6032400,53.5244000,753.0000000,6160.0000000,1.1400000
"5129.01","5129","PC",1,10.1843000,99.7027910,29.0893220,7.4121119,1.7800000,979.0000000,3.6822000,82.6575000,840.0000000,6178.0000000,1.1900000
"5130.01","5130","PC",1,8.6488500,85.5164180,28.2411920,2.1667786,4.4160000,282.0000000,1.7797500,4654.0900000,2301.0000000,6224.0000000,1.2000000
"5143.02","5143","PC",2,11.2668000,165.3651200,5.1394810,2.3843304,1.9448395,1128.6229858,2.8597467,448.4410045,1173.6702026,5296.3800000,0.8541200
"5159.01","5159","PC",1,8.6739000,142.7859560,20.0193430,5.8365098,2.6998895,256.7044803,1.6134349,133.1006284,866.2929420,5259.0000000,0.8540840
"5160.01","5160","PC",1,10.1870000,114.6393980,31.3944540,4.2807509,2.0510000,447.0000000,2.2347400,177.5370000,1016.0000000,5653.3000000,1.0300000
"5161.01","5161","PC",1,12.1875000,153.3500150,3.9601290,5.7519475,2.4280000,1200.0000000,2.9637400,37.7733000,690.0000000,4181.8000000,0.8400000
"5165.01","5165","PC",1,12.5389000,154.2501530,6.8664780,3.5775010,1.6620000,1300.0000000,3.3001000,95.4633000,870.0000000,4642.1000000,0.8700000
"5166.01","5166","PC",1,10.0063000,145.8275340,15.0040270,1.7726881,1.4090000,390.0000000,1.7148000,482.1080000,1305.0000000,5502.0000000,0.8900000
"5169.01","5169","PC",1,8.1644000,154.8689170,6.5827660,8.0387972,1.4870000,738.0000000,2.2560400,42.1222000,709.0000000,5002.0000000,0.7800000
"5172.01","5172","PC",1,10.6480000,192.9898920,-0.4990380,4.7269294,2.6983296,1418.4787667,3.1936482,80.0808837,762.9603411,4570.0000000,0.7076150
"5177.01","5177","PC",1,8.8471000,155.0725190,7.2735860,2.2085904,3.9920000,151.0000000,1.8831000,3785.8200000,2185.0000000,6183.0000000,1.6800000
"5519.01","5519","PC",1,11.7119000,167.7277360,-3.2428160,5.8512587,1.8417106,1275.0993295,1.3562009,8.3312712,433.3088580,3443.0000000,0.3650530
"5525.01","5525","PC",1,11.8693000,57.8751850,9.7278610,2.7521595,0.9607827,1025.5391237,1.3820795,22.3702107,554.6733092,3288.0000000,0.4181810
"5526.01","5526","PC",1,10.8228000,183.0236590,-12.6844090,10.8647280,3.1780359,1018.9934407,2.5708592,34.3170929,617.3015566,4788.0000000,0.7525780
"5530.01","5530","PC",1,11.3978000,6.4893510,-5.6976460,0.4774382,0.9525230,423.1532826,1.1180310,608.8739519,1266.9270194,3888.0000000,0.5254370
"5531.01","5531","PC",1,8.5727000,148.4721660,19.5943770,4.5352255,3.0733542,195.4048675,1.7536220,413.8559989,1150.3554736,5788.4200000,1.1025900
"5532.01","5532","PC",1,11.5212000,41.3804040,5.1507330,5.6539689,2.6370718,1223.1789451,2.7329450,34.3228576,617.3274790,3975.0000000,0.6620520
"5533.01","5533","PC",1,10.8475000,102.4877220,14.9747610,1.6098954,1.7900454,412.6710488,3.8276199,7739.8336910,2392.2284819,7173.0000000,1.7982100
"5541.01","5541","PC",1,12.2916000,80.7297740,-53.7657980,9.0182382,3.1990000,3480.0000000,5.6107300,105.5610000,892.0000000,5805.0000000,0.9400000
"5543.01","5543","PC",1,10.6590000,66.1421720,23.2707820,3.5424466,2.2308179,1923.8270395,3.8362277,230.7314546,994.0230394,5058.0000000,0.8533290
"5544.01","5544","PC",1,10.3535000,74.7008150,18.1690500,4.2050741,1.1574129,1280.1793986,3.3240452,197.5133118,956.1341771,5086.0000000,0.8778220
"5548.01","5548","PC",1,9.8978000,143.9196960,16.0974710,18.9690014,3.3431046,595.0606280,2.6609357,52.0861834,685.1732253,5551.2500000,1.0816600
"5549.01","5549","PC",1,11.1971000,80.8597000,23.1335280,7.4323882,2.7759349,838.3306849,3.7818383,186.0306364,941.9240103,4921.0000000,1.3064600
"5550.01","5550","PC",1,9.6252700,128.9267890,20.3734890,13.9559590,3.2930000,398.0000000,2.2230400,58.9040000,771.0000000,5923.8000000,1.1300000
"5551.01","5551","PC",1,12.4507000,87.1256180,18.1795280,2.4054100,1.6087790,1279.2023438,2.0045261,66.6982074,728.8670040,3768.0000000,0.5527220
"5553.01","5553","PC",1,10.6853000,43.0021470,15.0556650,1.7617165,1.9280724,356.4029763,1.5510074,439.1219420,1167.5245843,4732.7200000,0.8143430
"5554.01","5554","PC",1,9.8373300,104.7438700,28.7157680,26.6942790,3.7831301,1854.2924324,2.6845863,4.0851419,362.5947706,3997.0000000,0.6267220
"5572.01","5572","PC",1,10.4309000,105.0780490,37.1989010,5.8586824,2.1680000,1146.0000000,2.3596500,43.4681000,715.0000000,4571.0000000,0.7200000
"5578.01","5578","PC",1,12.3681000,189.2656510,75.9204400,13.4659853,2.9360000,2100.0000000,3.3076000,12.7406000,526.0000000,4340.0000000,0.6900000
"5580.01","5580","PC",1,12.2989000,112.2625750,42.0319100,5.2782582,3.3790000,2000.0000000,5.6755000,320.9940000,1179.0000000,5647.0000000,1.2900000
"5582.01","5582","PC",1,11.2713000,110.6396650,30.4183540,4.5112500,4.5410000,760.0000000,5.0434700,1281.5800000,1666.0000000,6297.2000000,1.9100000
"5584.01","5584","PC",1,10.7314000,135.3245120,47.4523510,18.6300789,3.4000000,1620.0000000,3.0148300,6.9299100,452.0000000,4092.4000000,0.7500000
"5590.01","5590","PC",1,11.9639000,110.6896770,37.6675110,1.2749899,1.1460000,1140.0000000,2.6939900,201.0110000,1048.0000000,4216.7000000,0.7800000
"5591.01","5591","PC",1,12.1721000,123.0270930,42.2287140,12.8665269,6.5990000,1930.0000000,4.5940300,179.3650000,1019.0000000,5465.0000000,1.0500000
"5595.01","5595","PC",1,12.1765000,110.4601650,35.2219830,5.9900508,2.1040000,3680.0000000,4.7164500,24.7628000,621.0000000,4119.0000000,0.7400000
"5601.01","5601","PC",1,13.3757000,239.5072310,66.0371820,9.5197732,2.6360000,2200.0000000,3.8921900,32.9482000,667.0000000,4541.0000000,0.7700000
"5605.01","5605","PC",1,11.0737000,150.5380080,50.1453870,5.9133875,2.0190000,980.0000000,2.3864000,33.3499000,669.0000000,4374.8000000,0.7400000
"5608.01","5608","PC",1,12.6975000,278.5722330,66.9227850,6.4424263,2.6040000,1430.0000000,3.1400200,58.2235000,769.0000000,4661.0000000,0.8000000
"5611.01","5611","PC",1,12.1235000,268.6935010,55.0642240,11.3630224,3.0310000,1048.0000000,2.3900200,27.5227000,638.0000000,4741.1000000,0.7700000
"5614.01","5614","PC",1,13.0076000,189.4323150,69.4584270,4.1722020,2.2630000,1980.0000000,3.2328100,74.1594000,817.0000000,4313.0000000,0.7300000
"5624.01","5624","PC",1,10.0326000,180.8443480,49.2512260,13.7317565,3.8310000,2095.0000000,4.0767800,157.0550000,986.0000000,5342.0000000,0.8300000
"5629.01","5629","PC",1,10.4671000,217.5122910,20.9536270,2.2853731,1.0220000,1410.0000000,3.9345600,297.6660000,1157.0000000,5299.0000000,0.9100000
"5630.01","5630","PC",1,10.3331000,236.4538530,40.3748620,3.2220038,3.2620000,536.0000000,2.0774000,937.8840000,1541.0000000,5382.4000000,0.9300000
"5635.01","5635","PC",1,12.8990000,216.2064670,66.7007490,25.0577354,4.7410000,3500.0000000,5.3032300,32.4574000,664.0000000,5954.0000000,0.8700000
"5636.01","5636","PC",1,11.3476000,199.7307860,34.2540770,4.2744435,1.9580000,1960.0000000,4.0198100,132.9630000,946.0000000,5405.0000000,0.9000000
"5637.01","5637","PC",1,11.9229000,193.0194400,47.6571370,17.7916498,6.4050000,1550.0000000,5.6763900,111.6630000,905.0000000,5803.0000000,1.4300000
"5638.01","5638","PC",1,11.2836000,210.1857370,53.1231210,1.0034686,1.5600000,600.0000000,2.7707500,1913.7000000,1842.0000000,5601.2000000,1.1600000
"5639.01","5639","PC",1,12.5811000,213.0160470,61.3542540,3.3957241,3.2260000,1370.0000000,2.7989600,282.1350000,1141.0000000,4479.0000000,0.7700000
"5650.01","5650","PC",1,12.4690000,270.2165450,56.6860060,34.2825595,6.9890000,2540.0000000,5.8459200,41.8997000,708.0000000,6145.0000000,1.1900000
"5653.01","5653","PC",1,12.8625000,278.3898820,57.8605140,7.4992916,3.7240000,1480.0000000,4.1596400,250.2940000,1108.0000000,6038.0000000,1.0700000
