pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag,log_period,log_radius,log_insol,log_teff
Kepler-983 b,Kepler-983,2016.0,Transit,60.0855082,2.36,30.997,485.0,0.04322,6.929,6052.0,1.08,1.13,0.12,714.437,12.456,12.156,12.169,1.7787697387633064,0.37291200297010657,1.4913196633022558,3.781898919351149
Kepler-870 b,Kepler-870,2016.0,Transit,21.3587621,2.78,54.869,691.0,0.06401,5.905,5857.0,1.02,1.01,-0.01,1259.46,14.072,13.707,13.738,1.329576078472708,0.4440447959180762,1.739327045152532,3.76767522402796
Kepler-869 b,Kepler-869,2016.0,Transit,40.4287755,3.61,17.234,494.0,0.09161,7.553,5664.0,0.95,0.97,0.02,939.455,13.741,13.399,13.359,1.6066905876941382,0.557507201905658,1.2363860886095543,3.7531232446817127
Kepler-913 b,Kepler-913,2016.0,Transit,10.29672521,2.06,58.9,1129.0,0.10118,2.7238,4687.0,0.61,0.63,-0.52,991.618,14.361,13.523,13.477,1.0126991228250066,0.31386722036915343,1.7701152947871017,3.67089495352021
Kepler-910 b,Kepler-910,2016.0,Transit,2.364369015,0.82,2108.073,1752.0,0.00288,3.2852,6230.0,1.5,1.26,0.12,400.289,10.626,10.383,10.329,0.3737152592952326,-0.08618614761628333,3.3238856458897716,3.7944880466591697
Kepler-964 b,Kepler-964,2016.0,Transit,13.5225106,2.12,43.916,652.0,0.06697,3.8931,5427.0,0.84,0.93,0.03,454.626,12.576,12.237,12.139,1.1310573305481715,0.32633586092875144,1.642622776409274,3.734559821579476
Kepler-963 b,Kepler-963,2016.0,Transit,9.97683705,2.66,83.494,802.0,0.09922,3.419,5461.0,0.87,0.91,-0.02,771.494,13.652,13.224,13.158,0.998992879017584,0.424881636631067,1.9216552675732275,3.7372721765355434
Kepler-866 b,Kepler-866,2016.0,Transit,2.617032536,1.63,196.127,996.0,0.04994,2.0451,4751.0,0.71,0.75,-0.07,646.667,14.169,13.61,13.484,0.4178091219969412,0.21218760440395779,2.292537385324299,3.6767850304192056
Kepler-865 b,Kepler-865,2016.0,Transit,14.16399294,2.49,46.362,694.0,0.07281,4.3241,5570.0,0.92,0.93,-0.01,586.137,13.154,12.736,12.684,1.1511857016133393,0.3961993470957364,1.6661621626286724,3.745855195173729
Kepler-915 b,Kepler-915,2016.0,Transit,4.59489604,1.5,844.751,1319.0,0.0109,2.853,6173.0,1.38,1.21,0.08,849.036,12.346,12.1,12.041,0.6622756898755385,0.17609125905568124,2.9267287145567,3.7904962769671093
Kepler-914 b,Kepler-914,2016.0,Transit,4.40966548,1.38,568.378,1192.0,0.01327,2.1066,5877.0,1.15,1.1,0.22,753.723,12.482,12.181,12.131,0.6444056448645573,0.13987908640123647,2.754637259502599,3.7691556907143986
Kepler-1051 b,Kepler-1051,2016.0,Transit,25.96200249,3.4,87.457,850.0,0.0368,6.2696,6675.0,1.73,1.43,0.04,829.343,12.221,11.993,12.01,1.4143381872352918,0.5314789170422551,1.9417945758468032,3.824451270036613
Kepler-864 b,Kepler-864,2016.0,Transit,5.83376092,2.4,464.765,1143.0,0.05329,3.8589,5754.0,1.0,1.0,0.04,2022.9,14.676,14.384,14.218,0.7659486268336544,0.38021124171160603,2.667233415253195,3.759969857554307
Kepler-863 b,Kepler-863,2016.0,Transit,15.59461874,2.9,117.828,718.0,0.08677,5.0872,5678.0,0.95,0.96,-0.03,1499.66,14.206,13.829,13.706,1.1929747615145663,0.4623979978989561,2.0712485060752917,3.7541953881898382
Kepler-923 b,Kepler-923,2016.0,Transit,6.93366476,1.38,390.636,1104.0,0.01196,4.322,5988.0,1.26,1.11,0.07,1000.28,12.978,12.717,12.665,0.840962839858345,0.13987908640123647,2.5917722642485694,3.777281791671015
Kepler-916 b,Kepler-916,2016.0,Transit,32.2968798,1.76,14.683,503.0,0.04722,4.617,5248.0,0.81,0.85,-0.05,830.712,13.838,13.387,13.305,1.5091605671887591,0.24551266781414982,1.1668147987909119,3.719993826367604
Kepler-1029 b,Kepler-1029,2016.0,Transit,4.417696479,1.26,92.16,790.0,0.02792,1.9161,5030.0,0.77,0.82,0.01,366.656,12.766,12.301,12.169,0.6451958740470399,0.10037054511756291,1.9645424660791369,3.7015679850559273
Kepler-958 b,Kepler-958,2016.0,Transit,9.7678805,2.06,73.59,749.0,0.06003,1.9474,5421.0,0.86,0.91,0.01,449.773,12.495,12.115,12.041,0.9898003378217517,0.31386722036915343,1.8668188029260482,3.734079407280594
Kepler-861 b,Kepler-861,2016.0,Transit,3.949631375,2.28,197.29,966.0,0.08072,1.5788,5047.0,0.78,0.82,0.01,850.327,14.129,13.674,13.532,0.5965565641646975,0.35793484700045375,2.295105072809808,3.703033304733686
Kepler-862 b,Kepler-862,2016.0,Transit,3.148664534,2.21,547.293,1097.0,0.05505,2.1794,5333.0,0.84,0.88,0.04,1039.03,13.849,13.425,13.315,0.4981263923629585,0.3443922736851107,2.7382198934543727,3.7269715836828765
Kepler-927 b,Kepler-927,2016.0,Transit,9.1149903,1.72,129.534,906.0,0.03012,4.4852,5743.0,0.99,0.99,0.03,831.685,13.46,13.137,13.032,0.9597562108232808,0.2355284469075489,2.1123837767132434,3.7591388162811663
Kepler-962 b,Kepler-962,2016.0,Transit,12.05707239,1.97,53.823,689.0,0.05198,2.2598,5478.0,0.86,0.93,0.01,411.486,12.331,11.962,11.904,1.0812418683997265,0.2944662261615929,1.7309679009181633,3.7386220279179425
Kepler-930 b,Kepler-930,2016.0,Transit,71.4517775,2.13,16.851,561.0,0.02169,6.024,6335.0,1.4,1.25,0.04,848.396,12.641,12.345,12.258,1.8540130371695298,0.3283796034387377,1.2266256785958047,3.80174661921946
Kepler-979 b,Kepler-979,2016.0,Transit,8.0880135,2.72,77.841,792.0,0.09529,1.7768,5310.0,0.83,0.87,-0.02,576.503,13.257,12.794,12.732,0.9078418674803993,0.43456890403419873,1.891208406547195,3.725094521081469
Kepler-932 b,Kepler-932,2016.0,Transit,1.921437396,1.37,562.217,1276.0,0.02787,1.7519,5331.0,0.84,0.87,-0.01,465.612,12.732,12.271,12.21,0.2836262389098303,0.1367205671564068,2.749903973421137,3.726808682524964
Kepler-931 b,Kepler-931,2016.0,Transit,8.03755877,1.33,72.44,744.0,0.02865,2.7866,5241.0,0.81,0.86,-0.01,490.0,12.927,12.427,12.38,0.9051241614711137,0.12385164096708581,1.8599784416420209,3.7194141597025934
Kepler-1006 b,Kepler-1006,2016.0,Transit,19.76172042,1.54,153.493,791.0,0.03925,3.5906,5328.0,0.74,0.78,-0.4,1081.738,13.053,12.625,12.502,1.2958247507975615,0.18752072083646307,2.1860885744015257,3.7265642161622448
Kepler-990 b,Kepler-990,2016.0,Transit,9.91723428,2.6,108.3,903.0,0.04579,3.2597,5948.0,1.08,1.05,0.01,802.163,13.362,13.031,12.928,0.9963905729197473,0.414973347970818,2.0346284566253203,3.7743709598499167
Kepler-892 b,Kepler-892,2016.0,Transit,13.7521072,2.81,18.196,556.0,0.12156,2.7024,4747.0,0.72,0.75,-0.04,570.727,13.968,13.378,13.335,1.1383692490910817,0.4487063199050799,1.2599759281579177,3.67641923171836
Kepler-895 b,Kepler-895,2016.0,Transit,2.806242328,1.54,106.585,771.0,0.05996,1.717,4315.0,0.61,0.65,-0.16,540.134,14.092,13.453,13.387,0.44812517102915533,0.18752072083646307,2.0276960895348033,3.6349808000512285
Kepler-507 b,Kepler-507,2016.0,Transit,3.568096926,1.3,877.327,1407.0,0.00984,3.2455,6113.0,1.32,1.16,0.06,391.644,10.985,10.731,10.665,0.5524366433092447,0.11394335230683679,2.9431614951063967,3.78625439578978
Kepler-1027 b,Kepler-1027,2016.0,Transit,1.907805199,0.89,1162.51,1268.0,0.01254,1.8531,5436.0,0.82,0.91,-0.06,405.104,11.542,11.23,11.119,0.2805340279580052,-0.05060999335508721,3.0653966974124343,3.7352794480604565
Kepler-982 b,Kepler-982,2016.0,Transit,15.7738221,2.25,185.203,955.0,0.03127,4.9443,6139.0,1.29,1.16,0.05,801.479,12.203,11.957,11.895,1.1979369384664227,0.3521825181113625,2.2676480172967435,3.788097633380297
Kepler-1052 b,Kepler-1052,2016.0,Transit,34.8538276,2.93,20.976,522.0,0.08418,5.3577,5888.0,1.03,1.03,0.0,943.444,13.727,13.393,13.305,1.542250478683082,0.4668676203541095,1.321722674346009,3.7699678013294426
Kepler-897 b,Kepler-897,2016.0,Transit,8.0472642,2.39,354.221,855.0,0.0486,4.5,5839.0,1.04,1.03,0.04,1519.25,13.89,13.583,13.466,0.9056482598976733,0.3783979009481377,2.549274304775483,3.7663384752512874
Kepler-898 b,Kepler-898,2016.0,Transit,5.8706191,1.49,37.11,616.0,0.05056,2.4983,4223.0,0.62,0.65,-0.06,484.891,13.959,13.34,13.187,0.768683903212861,0.17318626841227402,1.5694909543487832,3.625621081424908
Kepler-938 b,Kepler-938,2016.0,Transit,52.6298417,2.22,8.57,544.0,0.06368,5.964,5533.0,0.89,0.92,-0.03,1182.05,13.741,13.386,13.26,1.7212320637486118,0.3463529744506387,0.9329808219231982,3.7429606702141522
Kepler-986 b,Kepler-986,2016.0,Transit,56.4349938,2.36,10.857,465.0,0.05691,4.7029,5642.0,0.98,0.96,0.04,548.364,12.513,12.171,12.107,1.7515484816686906,0.37291200297010657,1.0357098378278617,3.7514330818193473
Kepler-978 b,Kepler-978,2016.0,Transit,49.6221509,2.99,20.99,546.0,0.04911,7.093,6002.0,1.09,1.07,-0.01,682.522,12.363,12.075,12.011,1.695675585082417,0.4756711883244297,1.3220124385824004,3.7782959910888336
Kepler-960 b,Kepler-960,2016.0,Transit,3.12686223,2.29,129.223,1391.0,0.07946,1.1975,4755.0,0.72,0.77,0.02,284.916,12.272,11.729,11.618,0.4951087465870739,0.359835482339888,2.111339819263521,3.6771505212734326
Kepler-899 b,Kepler-899,2016.0,Transit,19.17891293,2.68,62.198,640.0,0.07528,5.2,5595.0,0.91,0.93,-0.06,1246.43,14.113,13.725,13.615,1.2828239875123373,0.42813479402878885,1.7937764200135107,3.7478000908643687
Kepler-1002 b,Kepler-1002,2016.0,Transit,4.336429331,1.71,981.68,1453.0,0.01092,4.1031,6144.0,1.57,1.22,0.04,408.303,10.689,10.449,10.374,0.6371322732659861,0.23299611039215382,2.9919699430999955,3.7884512070234555
Kepler-889 b,Kepler-889,2016.0,Transit,3.744439,1.09,954.588,1328.0,0.00733,2.9492,5961.0,1.25,1.14,0.19,598.313,11.64,11.384,11.327,0.5733867599648006,0.037426497940623665,2.9798159706058174,3.7753191218294777
Kepler-903 b,Kepler-903,2016.0,Transit,10.3507721,2.01,274.845,842.0,0.02731,6.565,5682.0,0.97,0.98,0.05,1369.24,13.385,13.065,12.993,1.0149727465333107,0.30319605742048883,2.439087840657175,3.754501229386917
Kepler-904 b,Kepler-904,2016.0,Transit,3.021668632,1.77,875.419,1332.0,0.01719,2.758,6160.0,1.25,1.16,0.05,978.125,13.368,13.094,13.046,0.4802468361828449,0.24797326636180664,2.9422159682601996,3.7895807121644256
Kepler-918 b,Kepler-918,2016.0,Transit,4.85386933,1.74,258.702,1052.0,0.01964,2.799,6028.0,1.14,1.11,0.06,1025.03,13.765,13.422,13.555,0.686088080602465,0.24054924828259971,2.4127997862179207,3.780173243642594
Kepler-920 b,Kepler-920,2016.0,Transit,6.53192704,2.42,153.138,907.0,0.07719,3.1164,5403.0,0.85,0.89,0.0,1001.68,14.026,13.649,13.511,0.815041325130405,0.38381536598043126,2.1850829708587702,3.732634967539196
Kepler-961 b,Kepler-961,2016.0,Transit,16.87727414,2.55,40.4,642.0,0.08336,3.7835,5582.0,0.9,0.96,0.05,574.314,12.859,12.564,12.482,1.227302304756961,0.4065401804339551,1.606381365110605,3.7467898321526123
Kepler-886 b,Kepler-886,2016.0,Transit,6.24146367,1.52,231.432,1111.0,0.01637,3.0771,6098.0,1.16,1.1,-0.01,711.297,12.903,12.601,12.565,0.7952864469363563,0.18184358794477254,2.36442340847304,3.785187420029362
Kepler-885 b,Kepler-885,2016.0,Transit,18.11472949,2.5,124.646,830.0,0.02415,5.2269,6187.0,1.35,1.21,0.11,651.318,11.833,11.633,11.535,1.2580318530336814,0.3979400086720376,2.09567834617071,3.7914801160200007
Kepler-906 b,Kepler-906,2016.0,Transit,41.6979976,2.11,21.987,537.0,0.04408,5.6754,6035.0,1.02,1.06,-0.09,757.791,12.944,12.664,12.594,1.6201152000061143,0.3242824552976926,1.3421659764127616,3.780677274433368
Kepler-466 c,Kepler-466,2016.0,Transit,3.709213846,1.25,410.4,1206.0,0.01311,2.5575,5927.0,1.05,1.04,-0.01,530.122,11.698,11.402,11.367,0.5692818722772657,0.09691001300805642,2.61320735210376,3.772834927239018
Kepler-921 b,Kepler-921,2016.0,Transit,51.300634,2.87,15.007,492.0,0.05814,6.987,5663.0,0.91,0.93,-0.12,934.49,13.597,13.184,13.188,1.7101227323827735,0.4578818967339923,1.1762938825387663,3.753046561626529
Kepler-946 b,Kepler-946,2016.0,Transit,11.79162572,1.93,124.072,857.0,0.04154,3.007,5665.0,0.93,0.94,-0.09,1137.29,13.735,13.341,13.295,1.0715736857186409,0.28555730900777376,2.0936737829691223,3.753199914199416
Kepler-1014 b,Kepler-1014,2016.0,Transit,16.57110363,2.39,33.479,614.0,0.06662,2.9613,5388.0,0.84,0.88,-0.06,624.8,13.37,12.937,12.898,1.2193514332508446,0.3783979009481377,1.5247724773687759,3.731427587050948
Kepler-852 b,Kepler-852,2016.0,Transit,44.9309804,2.54,92.131,565.0,0.044,6.498,6100.0,1.16,1.19,0.22,1619.03,12.852,12.598,12.587,1.6525458950600789,0.40483371661993806,1.9644057850683534,3.785329835010767
Kepler-884 b,Kepler-884,2016.0,Transit,5.69919514,1.23,139.5,964.0,0.01613,2.3878,5715.0,0.94,1.0,0.05,476.733,11.931,11.595,11.547,0.7558135274378235,0.08990511143939793,2.144574207609616,3.7570162347313008
Kepler-529 c,Kepler-529,2016.0,Transit,12.8345022,2.0,149.42,891.0,0.0281,3.2666,6087.0,1.14,1.07,-0.1,799.008,12.786,12.466,12.418,1.108379028754587,0.3010299956639812,2.1744087320731222,3.7844033017530085
Kepler-944 b,Kepler-944,2016.0,Transit,43.3167737,2.63,20.174,459.0,0.09875,5.065,5409.0,0.83,0.86,-0.11,1349.43,14.364,13.96,13.851,1.6366561022361519,0.41995574848975786,1.3047920164922273,3.7331169814420644
Kepler-942 b,Kepler-942,2016.0,Transit,44.96417488,2.13,4.957,379.0,0.08116,5.0412,4861.0,0.75,0.81,0.09,216.354,11.472,10.937,10.842,1.6528666282542974,0.3283796034387377,0.6952189189051509,3.686725621074542
Kepler-1010 b,Kepler-1010,2016.0,Transit,34.2685705,2.32,10.17,477.0,0.06993,4.8184,5253.0,0.82,0.86,-0.01,579.273,13.293,12.878,12.771,1.5348959883834585,0.3654879848908996,1.0073209529227445,3.7204074008031087
Kepler-882 b,Kepler-882,2016.0,Transit,3.989539666,1.23,259.029,903.0,0.019,1.5403,5476.0,0.87,0.9,-0.03,504.605,12.761,12.354,12.268,0.6009227874036587,0.08990511143939793,2.413348388926534,3.7384634394619525
Kepler-255 d,Kepler-255,2016.0,Transit,1.045622658,1.32,1686.09,1710.0,0.0213,1.8269,5431.0,0.86,0.9,0.02,1052.53,14.227,13.854,13.689,0.019374985568809816,0.12057393120584989,3.2268807526494436,3.7348798027926273
Kepler-758 c,Kepler-758,2016.0,Transit,4.75793986,1.69,1211.822,1372.0,0.01245,4.677,6228.0,1.42,1.16,-0.1,1502.32,13.37,13.146,13.11,0.6774189482865335,0.22788670461367352,3.0834388326231887,3.7943486038960827
Kepler-1034 b,Kepler-1034,2016.0,Transit,12.12400943,2.26,36.787,675.0,0.07884,3.3136,5198.0,0.8,0.83,-0.06,654.549,13.719,13.252,13.158,1.0836462654880106,0.35410843914740087,1.5656943723223014,3.715836275164994
Kepler-1013 b,Kepler-1013,2016.0,Transit,18.93054959,2.15,16.101,766.0,0.07201,3.344,4954.0,0.76,0.81,0.04,422.246,12.881,12.37,12.289,1.2771632225448613,0.33243845991560533,1.206852850006698,3.694956002249818
Kepler-1054 b,Kepler-1054,2016.0,Transit,4.30655689,2.63,760.524,1177.0,0.0257,4.0697,6209.0,1.34,1.22,0.09,1090.51,13.007,12.762,12.693,0.6341301886588595,0.41995574848975786,2.8811129237185407,3.793021659845983
Kepler-760 c,Kepler-760,2016.0,Transit,2.46697439,1.48,453.648,1139.0,0.03087,1.5646,5322.0,0.85,0.89,0.08,792.336,13.707,13.301,13.239,0.3921646410424671,0.17026171539495738,2.656719000541462,3.72607487021537
Kepler-271 c,Kepler-271,2014.0,Transit,7.41086267,0.95,119.631,850.0,0.01241,3.2769,5555.0,0.87,0.9,-0.13,404.542,12.198,11.819,11.745,0.869868765471084,-0.022276394711152253,2.077843733033972,3.7446840632768863
Kepler-967 b,Kepler-967,2016.0,Transit,13.22713379,2.35,39.1,638.0,0.0886,3.2928,5178.0,0.8,0.84,-0.03,568.546,12.991,12.539,12.396,1.1214657463761715,0.37106786227173627,1.5921767573958667,3.714162046098853
Kepler-995 b,Kepler-995,2016.0,Transit,28.26731672,2.7,11.92,517.0,0.12083,4.5693,5206.0,0.8,0.83,-0.07,609.638,13.566,13.066,13.021,1.451284584966159,0.43136376415898736,1.0762762554042176,3.716504163773217
Kepler-1033 b,Kepler-1033,2016.0,Transit,7.56052806,2.51,159.422,914.0,0.06598,3.8262,5547.0,0.92,0.94,0.06,1455.5,14.684,14.381,14.283,0.8785521295666965,0.3996737214810381,2.202548253191333,3.7440581658788354
Kepler-876 b,Kepler-876,2016.0,Transit,5.14438011,1.43,152.746,923.0,0.03107,2.72,5060.0,0.77,0.81,-0.03,820.913,13.925,13.437,13.354,0.7113330504248417,0.1553360374650618,2.1839698460787598,3.7041505168397992
Kepler-875 b,Kepler-875,2016.0,Transit,27.5073799,2.9,41.431,569.0,0.05807,5.239,5958.0,1.11,1.06,0.03,1242.62,13.959,13.601,13.556,1.4394492254619111,0.4623979978989561,1.6173254157805694,3.775100498879025
Kepler-732 c,Kepler-732,2016.0,Transit,0.893041236,1.27,199.846,893.0,0.07417,1.1042,3631.0,0.46,0.49,-0.01,174.826,12.596,11.952,11.721,-0.04912848718783976,0.10380372095595687,2.3006954601001883,3.560026248912892
Kepler-1060 b,Kepler-1060,2016.0,Transit,46.8779367,2.38,17.416,484.0,0.05398,9.635,5797.0,0.99,0.99,-0.03,946.565,13.436,13.088,12.964,1.6709684882590874,0.37657695705651195,1.240948416033038,3.7632033003707717
Kepler-1008 b,Kepler-1008,2016.0,Transit,12.43931193,1.28,35.408,627.0,0.02821,3.121,5066.0,0.78,0.81,-0.01,282.565,11.93,11.46,11.378,1.0947963583878677,0.10720996964786837,1.5491013965831828,3.704665185454529
Kepler-1055 b,Kepler-1055,2016.0,Transit,2.295036233,1.23,647.256,1304.0,0.01707,1.6459,5723.0,0.94,0.98,-0.02,389.397,11.956,11.628,11.569,0.3607895463733878,0.08990511143939793,2.8110760849930645,3.757623745908389
Kepler-1045 b,Kepler-1045,2016.0,Transit,26.41045478,2.69,19.127,512.0,0.09911,2.996,5301.0,0.82,0.86,-0.03,942.485,14.249,13.842,13.757,1.421775879690224,0.42975228000240795,1.2816468578675144,3.7243578042264267
Kepler-872 b,Kepler-872,2016.0,Transit,2.578855068,1.99,553.056,1230.0,0.03552,2.3296,5902.0,1.08,1.05,0.04,879.683,13.794,13.462,13.389,0.4114269354157486,0.29885307640970665,2.742769108266095,3.7709992051639407
Kepler-1071 b,Kepler-1071,2016.0,Transit,6.1799844,2.38,45.12,814.0,0.08112,2.1059,5215.0,0.81,0.86,0.01,1042.27,14.371,13.97,13.775,0.7909873788100993,0.37657695705651195,1.654369090975286,3.7172543127625497
Kepler-1139 b,Kepler-1139,2016.0,Transit,0.813166719,1.19,1717.276,1693.0,0.01782,1.4276,5550.0,0.91,0.94,0.05,495.156,12.748,12.35,12.339,-0.08982040432129272,0.07554696139253074,3.2348401004283227,3.7442929831226763
Kepler-1180 b,Kepler-1180,2016.0,Transit,16.8601286,1.99,175.855,765.0,0.02734,5.553,6077.0,1.14,1.09,0.0,1596.8,13.887,13.548,13.521,1.2268608828662664,0.29885307640970665,2.245154720913064,3.7836892363473162
Kepler-1181 b,Kepler-1181,2016.0,Transit,4.89337519,1.57,831.143,1374.0,0.01384,3.316,6176.0,1.3,1.17,0.03,938.417,12.606,12.385,12.363,0.6896085157190307,0.19589965240923377,2.919675751543474,3.7907072873276797
Kepler-991 b,Kepler-991,2016.0,Transit,82.5342519,2.54,1.371,260.0,0.18954,4.8336,4392.0,0.61,0.64,-0.25,389.561,13.329,12.72,12.611,1.9166342191447505,0.40483371661993806,0.13703745478951265,3.6426623314420357
Kepler-1141 b,Kepler-1141,2016.0,Transit,2.344511944,0.82,1146.953,1471.0,0.00587,1.398,5791.0,1.07,1.01,0.04,393.642,11.338,11.041,10.966,0.370052449572236,-0.08618614761628333,3.0595456216860426,3.762753564933374
Kepler-1140 b,Kepler-1140,2016.0,Transit,24.0862707,2.77,13.051,500.0,0.10417,2.2287,4850.0,0.73,0.76,-0.08,656.48,13.946,13.384,13.297,1.381769562979327,0.4424797690644486,1.115643789669941,3.6857417386022635
Kepler-1183 b,Kepler-1183,2016.0,Transit,28.5057189,2.82,61.663,555.0,0.07558,6.252,5765.0,0.99,1.0,0.04,1919.19,14.493,14.149,14.006,1.4549319981682884,0.45024910831936105,1.7900246500004724,3.7607993116307177
Kepler-1192 b,Kepler-1192,2016.0,Transit,25.2034787,2.36,34.742,600.0,0.06971,4.552,5438.0,0.83,0.86,-0.16,1304.19,14.493,14.1,13.922,1.4014604882397579,0.37291200297010657,1.5408548159522486,3.7354392032514814
Kepler-1028 b,Kepler-1028,2016.0,Transit,2.51462432,1.33,519.636,1217.0,0.02284,1.6093,5522.0,0.87,0.9,-0.09,607.916,13.124,12.726,12.63,0.4004731114842201,0.12385164096708581,2.7156992310456385,3.7420964023032446
Kepler-1072 b,Kepler-1072,2016.0,Transit,1.569066502,1.58,2944.0,1849.0,0.01472,2.7835,6199.0,1.32,1.2,0.07,982.716,12.852,12.604,12.566,0.19564135075046968,0.19865708695442263,3.4689378056654614,3.7923216363515735
Kepler-1065 b,Kepler-1065,2016.0,Transit,3.609308907,3.73,419.91,1092.0,0.15834,1.7448,5635.0,0.93,0.94,-0.01,1122.48,14.178,13.802,13.671,0.5574240532604995,0.5717088318086876,2.623156217322164,3.750893920382125
Kepler-1077 b,Kepler-1077,2016.0,Transit,34.3511874,2.77,26.928,576.0,0.05994,4.222,5816.0,1.02,1.02,0.03,1101.42,13.83,13.481,13.496,1.5359417536912043,0.4424797690644486,1.4302040986317486,3.7646243978509815
Kepler-1194 b,Kepler-1194,2016.0,Transit,16.22371307,1.51,49.35,676.0,0.02623,2.502,5590.0,0.92,0.94,0.0,757.382,12.901,12.543,12.445,1.2101502568582703,0.17897694729316943,1.6932871570056556,3.747411807886423
Kepler-1197 b,Kepler-1197,2016.0,Transit,2.03231845,1.25,267.142,1011.0,0.03084,1.1214,4708.0,0.72,0.78,0.06,486.94,13.47,12.91,12.814,0.3079917598332366,0.09691001300805642,2.426742173061776,3.672836454171397
Kepler-1146 b,Kepler-1146,2016.0,Transit,2.352265797,1.23,227.962,1019.0,0.03186,1.707,4692.0,0.7,0.74,-0.06,703.038,14.229,13.638,13.518,0.3714863937852028,0.08990511143939793,2.357862458554265,3.671358003443492
Kepler-1144 b,Kepler-1144,2016.0,Transit,17.14647302,1.99,62.061,811.0,0.04403,3.841,5753.0,0.96,0.98,-0.03,1140.57,13.818,13.435,13.433,1.2341748004441508,0.29885307640970665,1.7928187691692385,3.759894374025499
Kepler-1079 b,Kepler-1079,2016.0,Transit,13.24503188,1.63,195.353,887.0,0.01561,4.367,5758.0,1.36,1.08,0.21,591.098,11.422,11.151,11.056,1.1220530079553654,0.21218760440395779,2.2908200849922933,3.760271660542063
Kepler-1066 b,Kepler-1066,2016.0,Transit,1.931559839,2.36,710.019,1290.0,0.04919,1.6283,5762.0,0.98,0.98,-0.03,344.251,11.783,11.403,11.362,0.2859081669695542,0.37291200297010657,2.8512699705285818,3.7605732539443943
Kepler-1198 b,Kepler-1198,2016.0,Transit,7.6847716,1.47,108.069,830.0,0.02741,2.599,5517.0,0.9,0.93,0.03,743.03,13.483,13.149,13.012,0.8856309643102319,0.1673173347481761,2.033701132808731,3.74170298395774
Kepler-1199 b,Kepler-1199,2016.0,Transit,15.0447198,1.15,131.7,931.0,0.00979,5.819,5889.0,1.17,0.94,-0.27,563.493,11.965,11.656,11.581,1.1773841036449246,0.06069784035361165,2.119585774961784,3.770041554319669
Kepler-968 b,Kepler-968,2016.0,Transit,3.692983728,2.0,103.909,745.0,0.079,1.7291,4598.0,0.7,0.76,0.13,290.324,12.518,11.971,11.831,0.5673773940697769,0.3010299956639812,2.016653165276714,3.6625689669332604
